발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,당사자종별_1당_대분류,당사자종별_1당,당사자종별_2당_대분류,당사자종별_2당,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2016,2016012004,20,야간,수,2,3,0,1,0,경북,포항시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,화물차,중형,1169482 ,1779546 ,129.38031393,35.9979955
2016,2016012612,50,주간,화,1,1,0,0,0,경기,포천시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,972682  ,1983138 ,127.18949338,37.84761315
2016,2016012616,38,주간,화,1,1,0,0,0,경남,진주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,경형,원동기장치자전거,원동기장치자전거,1052823 ,1687743 ,128.08016722,35.18360004
2016,2016012523,20,야간,월,1,1,0,0,0,경남,김해시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,대형,승용차,중형,1111500 ,1701946 ,128.72646036,35.30683933
2016,2016012602,00,야간,화,1,1,0,0,0,경기,군포시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,특수차,대형,949947  ,1926493 ,126.93496115,37.33610213
2016,2016012612,10,주간,화,1,1,0,0,0,경기,평택시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승합차,대형,보행자,보행자,963322  ,1888088 ,127.0878288,36.9905463
2016,2016012902,30,야간,금,1,1,0,0,0,대전,유성구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,화물차,중형,990182  ,1826584 ,127.3904584,36.43676139
2016,2016020114,40,주간,월,1,2,1,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1091303 ,1693586 ,128.5034044,35.23351746
2016,2016021109,10,주간,목,1,1,0,0,0,전남,강진군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,,,937385  ,1628253 ,126.81675083,34.64662052
2016,2016021020,10,야간,수,1,1,0,0,0,서울,동대문구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,959277  ,1953133 ,127.03881014,37.57667633
2016,2016062001,40,야간,월,1,3,2,0,0,경기,양주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,화물차,중형,952206  ,1967053 ,126.95782279,37.70179798
2016,2016051721,20,야간,화,1,1,0,0,0,경남,사천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,대형,1041346 ,1673156 ,127.95338738,35.05260754
2016,2016051811,50,주간,수,1,1,0,0,0,경기,성남시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,대형,964473  ,1934269 ,127.09856468,37.4068617
2016,2016102406,00,주간,월,1,1,0,0,0,경북,김천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,화물차,대형,1045164 ,1799915 ,128.00235136,36.19532402
2016,2016101520,38,야간,토,1,1,0,0,0,충남,천안시,차량단독,공작물충돌,공작물충돌,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,이륜차,소형,,,970849  ,1862795 ,127.17338481,36.76280686
2016,2016071717,55,주간,일,4,43,13,26,0,강원,평창군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,터널안,승합차,대형,승용차,중형,1078903 ,1953071 ,128.39353693,37.57363662
2016,2016010715,36,주간,목,2,11,2,3,4,인천,중구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,승용차,중형,914617  ,1946682 ,126.53383297,37.51547874
2016,2016041517,30,주간,금,1,6,1,4,0,충남,천안시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,승용차,경형,965784  ,1853710 ,127.11704313,36.68073945
2016,2016012518,10,야간,월,1,1,0,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,,,1109432 ,1699658 ,128.7034122,35.28644154
2016,2016101515,40,주간,토,1,3,2,0,0,경북,성주군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,1071364 ,1767274 ,128.29080033,35.89948742
2016,2016111120,12,야간,금,1,1,0,0,0,경기,평택시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,중형,954600  ,1890821 ,126.98965337,37.01480098
2016,2016010303,00,야간,일,1,1,0,0,0,대구,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,1094853 ,1762590 ,128.55044901,35.85521977
2016,2016010300,19,야간,일,1,1,0,0,0,대구,달성군,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,중형,보행자,보행자,1089523 ,1756364 ,128.48504333,35.79608574
2016,2016011000,40,야간,일,1,1,0,0,0,전북,전주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,자전거,자전거,964820  ,1761656 ,127.11039808,35.85080693
2016,2016010902,25,야간,토,1,1,0,0,0,경기,광주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,969164  ,1929035 ,127.15178763,37.3598522
2016,2016010817,14,주간,금,1,2,0,1,0,충남,당진시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,화물차,소형,923892  ,1879493 ,126.64563082,36.91071
2016,2016010604,30,야간,수,1,1,0,0,0,충남,천안시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,경형,화물차,소형,969066  ,1873305 ,127.15298062,36.8574933
2016,2016010702,15,야간,목,1,4,1,2,0,전북,전주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,승용차,중형,964410  ,1757527 ,127.10604168,35.81356513
2016,2016010620,54,야간,수,1,1,0,0,0,충남,천안시,차대사람,보도통행중,보도통행중,운전자법규위반,과속,교차로,교차로내,승용차,중형,보행자,보행자,968971  ,1870351 ,127.1520356,36.83086135
2016,2016011114,30,주간,월,1,1,0,0,0,충북,충주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1025926 ,1903997 ,127.80808226,37.11151689
2016,2016011007,20,주간,일,1,1,0,0,0,인천,서구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,,,925889  ,1945224 ,126.6615169,37.5033127
2016,2016011008,25,주간,일,1,1,0,0,0,경북,문경시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,중형,1051552 ,1862478 ,128.07757119,36.75899565
2016,2016011717,40,주간,일,1,1,0,0,0,경북,영천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,경형,보행자,보행자,1145167 ,1774717 ,129.10977128,35.95839953
2016,2016011718,15,야간,일,1,5,4,0,0,전남,광양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승합차,경형,승용차,경형,1018666 ,1659431 ,127.70437995,34.92951831
2016,2016011619,50,야간,토,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,967318  ,1883227 ,127.13294365,36.94687525
2016,2016011422,35,야간,목,1,1,0,0,0,충북,괴산군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,1019126 ,1852150 ,127.7140271,36.66709964
2016,2016012021,38,야간,수,1,1,0,0,0,경기,고양시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,중형,원동기장치자전거,원동기장치자전거,946872  ,1967553 ,126.89728009,37.70601066
2016,2016012101,00,야간,목,1,1,0,0,0,인천,서구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,,,925496  ,1950713 ,126.65651409,37.55275147
2016,2016012419,38,야간,일,1,1,0,0,0,대구,동구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,대형,보행자,보행자,1107396 ,1764822 ,128.72365145,35.87185045
2016,2016100705,45,야간,금,2,3,0,1,0,경기,평택시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,960078  ,1883096 ,127.05163913,36.94541523
2016,2016100317,10,주간,월,1,2,1,0,0,전남,순천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,원동기장치자전거,원동기장치자전거,992067  ,1652275 ,127.41320677,34.86512932
2016,2016100419,39,야간,화,1,1,0,0,0,경북,봉화군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,1110429 ,1883574 ,128.74017451,36.9440947
2016,2016110523,44,야간,토,1,1,0,0,0,경기,용인시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,974532  ,1918214 ,127.21277575,37.26247633
2016,2016110818,20,야간,화,1,1,0,0,0,전남,구례군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,경형,997928  ,1690600 ,127.47723504,35.21074944
2016,2016110712,50,주간,월,1,1,0,0,0,인천,부평구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,931636  ,1946583 ,126.72640573,37.51600475
2016,2016110711,30,주간,월,1,1,0,0,0,경남,밀양시,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,,,1117764 ,1722686 ,128.79834125,35.49308233
2016,2016111106,10,주간,금,1,1,0,0,0,경북,영덕군,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,1157740 ,1816289 ,129.25747755,36.33107458
2016,2016111701,05,야간,목,2,2,0,0,0,경기,시흥시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,중형,승용차,경형,932859  ,1927407 ,126.74198862,37.34326165
2016,2016111302,30,야간,일,1,1,0,0,0,경기,부천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승용차,경형,934812  ,1947117 ,126.76229457,37.52104755
2016,2016111721,15,야간,목,1,1,0,0,0,경북,칠곡군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1092742 ,1783517 ,128.52956406,36.04411704
2016,2016111718,15,야간,목,1,1,0,0,0,경기,포천시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,중형,보행자,보행자,976522  ,1985742 ,127.23305516,37.87119004
2016,2016111512,32,주간,화,1,1,0,0,0,전남,나주시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,소형,이륜차,사발이,916687  ,1664068 ,126.58736506,34.96807508
2016,2016112218,00,야간,화,1,1,0,0,0,경기,광주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,보행자,보행자,978360  ,1928238 ,127.25565476,37.35292831
2016,2016112600,05,야간,토,1,1,0,0,0,전북,전주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,,,963412  ,1759499 ,127.09490438,35.83130794
2016,2016112301,45,야간,수,1,1,0,0,0,충북,청주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,대형,,,999568  ,1846464 ,127.49602332,36.61607781
2016,2016110111,00,주간,화,1,1,0,0,0,충남,금산군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,,,999206  ,1789303 ,127.49117904,36.10070302
2016,2016102911,10,주간,토,1,1,0,0,0,충북,청주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,농기계,,,1006607 ,1850605 ,127.57392169,36.65334092
2016,2016110318,35,야간,목,1,2,0,1,0,전북,군산시,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승합차,소형,929280  ,1774425 ,126.71569886,35.9640019
2016,2016110420,00,야간,금,1,1,0,0,0,경남,창녕군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,보행자,보행자,1093070 ,1718656 ,128.5256739,35.45937302
2016,2016110510,25,주간,토,1,1,0,0,0,서울,강서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,소형,보행자,보행자,944906  ,1950158 ,126.87628917,37.54911454
2016,2016110212,45,주간,수,3,14,6,5,0,충남,보령시,차대차,정면충돌,정면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,대형,승합차,대형,918054  ,1816271 ,126.58684996,36.34034751
2016,2016120915,28,주간,금,1,3,2,0,0,전북,정읍시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,중형,건설기계,건설기계,938156  ,1732459 ,126.81759584,35.58637491
2016,2016120723,55,야간,수,1,1,0,0,0,경기,시흥시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,,,932039  ,1928066 ,126.73267126,37.3491416
2016,2016120616,17,주간,화,1,3,1,1,0,전북,남원시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,화물차,소형,987003  ,1712126 ,127.35686132,35.40476634
2016,2016122018,35,야간,화,1,1,0,0,0,경북,영덕군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1168115 ,1826960 ,129.37532538,36.4254707
2016,2016121718,37,야간,토,1,1,0,0,0,경기,양평군,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,원동기장치자전거,원동기장치자전거,1009329 ,1943092 ,127.60552525,37.48702436
2016,2016121313,40,주간,화,1,1,0,0,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,건설기계,건설기계,보행자,보행자,1084603 ,1797739 ,128.44074907,36.17306396
2016,2016121511,20,주간,목,1,1,0,0,0,충남,예산군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,승용차,소형,927816  ,1859234 ,126.69159951,36.72840799
2016,2016121620,20,야간,금,1,1,0,0,0,광주,광산구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,승용차,중형,940010  ,1690181 ,126.8409428,35.20517977
2016,2016121317,45,주간,화,1,1,0,0,0,충남,공주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,경형,보행자,보행자,966154  ,1828423 ,127.12229573,36.45279315
2016,2016121300,40,야간,화,1,1,0,0,0,강원,양양군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승합차,소형,,,1095488 ,2008581 ,128.58864954,38.07229704
2016,2016121606,25,주간,금,1,1,0,0,0,부산,사하구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,자전거,자전거,1132704 ,1675302 ,128.95681799,35.05842647
2016,2016121600,43,야간,금,1,1,0,0,0,서울,송파구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,966136  ,1943977 ,127.11690927,37.49442746
2016,2016110721,50,야간,월,1,1,0,0,0,전북,익산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,951597  ,1784533 ,126.96256931,36.0564932
2016,2016111118,10,야간,금,1,2,0,1,0,경기,용인시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,건설기계,건설기계,968088  ,1925554 ,127.13978713,37.32843903
2016,2016110512,15,주간,토,1,1,0,0,0,경기,남양주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,대형,보행자,보행자,974594  ,1954050 ,127.21224145,37.58549188
2016,2016110519,47,야간,토,1,1,0,0,0,인천,옹진군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승용차,대형,보행자,보행자,912918  ,1917695 ,126.51802332,37.25407426
2016,2016110715,30,주간,월,1,1,0,0,0,경북,구미시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,경형,보행자,보행자,1075847 ,1791689 ,128.34281246,36.11925017
2016,2016111902,38,야간,토,1,3,1,1,0,부산,기장군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,경형,승용차,경형,1153133 ,1703670 ,129.18452983,35.31686114
2016,2016111707,45,주간,목,1,2,0,1,0,경기,화성시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,중형,965160  ,1912337 ,127.10735655,37.2091983
2016,2016111506,34,주간,화,1,1,0,0,0,울산,중구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1165791 ,1731613 ,129.32945598,35.56667551
2016,2016112420,00,야간,목,1,3,1,1,0,경북,경산시,차대사람,횡단중,횡단중,운전자법규위반,안전거리 미확보,단일로,기타단일로,이륜차,소형,보행자,보행자,1111484 ,1759150 ,128.73416707,35.82250736
2016,2016121713,25,주간,토,1,1,0,0,0,대전,대덕구,차대차,기타,기타,운전자법규위반,신호위반,교차로,교차로내,자전거,자전거,승용차,경형,993355  ,1820800 ,127.42590976,36.38464403
2016,2016121518,02,야간,목,1,1,0,0,0,경기,이천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,997235  ,1924277 ,127.46879401,37.31747242
2016,2016121718,08,야간,토,1,1,0,0,0,충남,아산시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,945033  ,1870776 ,126.88357115,36.83360376
2016,2016122012,00,주간,화,1,1,0,0,0,부산,진구,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1141306 ,1686855 ,129.05162646,35.1670438
2016,2016121418,28,야간,수,1,1,0,0,0,전북,전주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,967721  ,1766557 ,127.14232615,35.89509402
2016,2016121423,45,야간,수,1,1,0,0,0,경북,영주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,보행자,보행자,1098997 ,1869097 ,128.60820486,36.8154167
2016,2016121418,20,야간,수,1,2,0,1,0,충남,예산군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,승용차,중형,944663  ,1845507 ,126.88125171,36.60579914
2016,2016121711,13,주간,토,1,1,0,0,0,경남,김해시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,건설기계,건설기계,보행자,보행자,1123260 ,1694089 ,128.85460569,35.23463143
2016,2016121312,44,주간,화,1,1,0,0,0,경기,파주시,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,소형,945226  ,1971208 ,126.87833248,37.7388555
2016,2016100215,15,주간,일,1,2,1,0,0,경남,거제시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,,,1104401 ,1642863 ,128.64095796,34.77493878
2016,2016100623,55,야간,목,1,1,0,0,0,충남,아산시,차량단독,전도전복,전도전복,운전자법규위반,과속,기타/불명,기타/불명,승용차,대형,,,947287  ,1866124 ,126.9091698,36.79179791
2016,2016100621,27,야간,목,1,1,0,0,0,경기,시흥시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,소형,보행자,보행자,935724  ,1927745 ,126.77430228,37.34651092
2016,2016110718,50,야간,월,1,1,0,0,0,충남,보령시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,919435  ,1816920 ,126.60217,36.34631439
2016,2016110901,15,야간,수,1,2,0,1,0,서울,관악구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,951405  ,1942618 ,126.95035871,37.48152052
2016,2016110704,17,야간,월,1,1,0,0,0,대전,유성구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,경형,보행자,보행자,985878  ,1817749 ,127.34259854,36.3570574
2016,2016111702,07,야간,목,1,1,0,0,0,경남,김해시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,,,1126729 ,1693347 ,128.89260517,35.2275101
2016,2016111523,37,야간,화,1,1,0,0,0,전북,김제시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,939778  ,1766185 ,126.83282113,35.89035642
2016,2016111804,40,야간,금,1,3,1,1,0,부산,해운대구,차대차,추돌,진행중 추돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,승용차,중형,1147532 ,1692095 ,129.12090591,35.21337993
2016,2016112416,10,주간,목,1,1,0,0,0,부산,사하구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,건설기계,건설기계,보행자,보행자,1134277 ,1677931 ,128.97286231,35.08545744
2016,2016112310,59,주간,수,1,1,0,0,0,충남,서천군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,자전거,자전거,승용차,중형,927000  ,1779581 ,126.68994033,36.01031564
2016,2016112011,35,주간,일,1,1,0,0,0,경북,영주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,경형,이륜차,소형,1091345 ,1876421 ,128.52502271,36.88166853
2016,2016112010,00,주간,일,1,3,0,2,0,경기,성남시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,,,968215  ,1940484 ,127.10577609,37.41114767
2016,2016112408,10,주간,목,1,1,0,0,0,경남,창원시(통합),차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,보행자,보행자,1103804 ,1695291 ,128.64098075,35.2476718
2016,2016112206,33,주간,화,1,1,0,0,0,경북,의성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,1106366 ,1818663 ,128.68555011,36.359519
2016,2016103018,50,야간,일,1,1,0,0,0,경북,고령군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1070583 ,1747497 ,128.28040013,35.72124675
2016,2016110208,40,주간,수,1,1,0,0,0,부산,서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승용차,중형,보행자,보행자,1138984 ,1681058 ,129.02516273,35.11513319
2016,2016120507,05,주간,월,1,1,0,0,0,울산,중구,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,이륜차,소형,,,1163445 ,1730103 ,129.30327515,35.55345721
2016,2016120519,50,야간,월,1,1,0,0,0,경기,여주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,,,1010525 ,1934709 ,127.61893413,37.41144945
2016,2016121010,00,주간,토,1,2,0,1,0,경기,김포시,차대차,정면충돌,정면충돌,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,소형,건설기계,건설기계,931697  ,1959527 ,126.72588922,37.63267004
2016,2016121506,50,주간,목,1,4,0,3,0,광주,북구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,화물차,중형,944057  ,1686568 ,126.88564652,35.17283648
2016,2016121608,15,주간,금,1,1,0,0,0,전북,고창군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,건설기계,건설기계,자전거,자전거,924897  ,1724450 ,126.67177417,35.5131304
2016,2016121807,17,주간,일,1,1,0,0,0,서울,강동구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,968694  ,1946999 ,127.14571773,37.52175649
2016,2016121310,30,주간,화,1,1,0,0,0,전남,영광군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,사발이,,,912561  ,1690938 ,126.53933627,35.20998808
2016,2016100219,25,야간,일,1,1,0,0,0,인천,서구,차대사람,횡단중,횡단중,운전자법규위반,신호위반,단일로,횡단보도상,화물차,소형,보행자,보행자,927381  ,1951995 ,126.67772583,37.5644562
2016,2016093011,11,주간,금,1,1,0,0,0,경남,통영시,차대사람,횡단중,횡단중,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,보행자,보행자,1084090 ,1650091 ,128.41973912,34.84198838
2016,2016111014,55,주간,목,1,1,0,0,0,경남,거제시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,,,1100276 ,1650085 ,128.59674726,34.84046697
2016,2016110706,30,주간,월,1,1,0,0,0,충남,천안시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,보행자,보행자,976536  ,1879302 ,127.23659294,36.91176842
2016,2016110721,35,야간,월,1,2,0,1,0,광주,동구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승합차,대형,원동기장치자전거,원동기장치자전거,948020  ,1683854 ,126.92933631,35.14935518
